Stove type: M441,,Latitude of the PUMA device location,[64.87386],Longitude of the PUMA device location,[-147.813],,,
Timestamp of each PUMA device reading,State of the stove when powered on; depends on the stove type the PUMA device is attached to,Number of cumulative clicks since PuMA installation the fuel pump solenoid makes when the stove turns on,Number of clicks the fuel pump solenoid makes when the stove turns on per time interval,The amount of fuel consumed by the stove,The fuel consumption rate of the stove,Indoor temperature read by the thermistor monitored by the PUMA device,Outdoor temperature interpolated using area temperature data from Snotel,Temperature difference between the indoor and outdoor temperatures
"Time since 1970, 1, 1, 00:00:00 UTC (Unix time)",Integer units corresponding to power states; -1 indicates powered off,Number of cumulative clicks; -1 indicates stove powered off,Number of clicks,US gallons,US gallons per hour,F,F,F
1543682817.0,4,1327,1199,0.005221645,0.07066887969924812,81.89,17.55,64.34
1543683174.0,-1,-1,0,0.0,0.0,70.37,17.82,52.55
1543683474.0,-1,-1,0,0.0,0.0,70.14,18.05,52.09
1543683774.0,-1,-1,0,0.0,0.0,69.21,18.17,51.04
1543684073.0,-1,-1,0,0.0,0.0,68.98,18.21,50.77
1543684373.0,-1,-1,0,0.0,0.0,70.14,18.26,51.88
1543684673.0,-1,-1,0,0.0,0.0,68.28,18.3,49.98
1543684972.0,-1,-1,0,0.0,0.0,68.51,18.35,50.16
1543685033.0,2,1330,0,0.0,0.0,68.28,18.35,49.93
1543685389.0,-1,-1,3,1.3065e-05,0.0001321179775280899,70.6,18.41,52.19
1543685446.0,3,3458,0,0.0,0.0,71.52,18.42,53.1
1543685802.0,-1,-1,0,0.0,0.0,72.65,18.47,54.18
1543686102.0,-1,-1,2128,0.00926744,0.11120928000000001,73.09,18.52,54.57
1543686402.0,-1,-1,0,0.0,0.0,73.98,18.56,55.42
1543686461.0,4,7792,0,0.0,0.0,73.76,18.57,55.19
1543686818.0,-1,-1,0,0.0,0.0,71.29,18.62,52.67
1543687117.0,-1,-1,0,0.0,0.0,69.68,18.67,51.01
1543687418.0,-1,-1,4334,0.01887457,0.22574236544850498,69.21,18.76,50.45
1543687718.0,-1,-1,0,0.0,0.0,69.21,18.86,50.35
1543688017.0,-1,-1,0,0.0,0.0,68.51,18.97,49.54
1543688317.0,-1,-1,0,0.0,0.0,68.28,19.07,49.21
1543688398.0,2,7795,0,0.0,0.0,68.98,19.1,49.88
1543688754.0,-1,-1,0,0.0,0.0,70.14,19.22,50.92
1543688808.0,3,9912,0,0.0,0.0,70.6,19.24,51.36
1543689165.0,-1,-1,0,0.0,0.0,73.54,19.37,54.17
1543689465.0,-1,-1,3,1.3065e-05,0.00015678,72.87,19.47,53.4
1543689751.0,4,14157,0,0.0,0.0,74.21,19.57,54.64
1543690108.0,-1,-1,0,0.0,0.0,71.74,19.7,52.04
1543690408.0,-1,-1,2117,0.009219535,0.11063442,70.83,19.8,51.03
1543690707.0,-1,-1,0,0.0,0.0,71.52,19.91,51.61
1543691007.0,-1,-1,0,0.0,0.0,70.37,19.94,50.43
1543691306.0,-1,-1,0,0.0,0.0,71.06,19.94,51.12
1543691606.0,-1,-1,4245,0.018486975,0.22184369999999998,70.6,19.94,50.66
1543691906.0,-1,-1,0,0.0,0.0,68.98,19.94,49.04
1543692205.0,-1,-1,0,0.0,0.0,69.21,19.94,49.27
1543692505.0,-1,-1,0,0.0,0.0,67.33,19.94,47.39
1543692780.0,2,14158,0,0.0,0.0,68.51,19.94,48.57
1543693136.0,-1,-1,0,0.0,0.0,70.37,19.94,50.43
1543693192.0,3,16262,0,0.0,0.0,71.06,19.94,51.12
1543693549.0,-1,-1,0,0.0,0.0,71.74,19.94,51.8
1543693849.0,-1,-1,0,0.0,0.0,72.87,19.94,52.93
1543694149.0,-1,-1,0,0.0,0.0,73.32,19.94,53.38
1543694222.0,4,20897,0,0.0,0.0,73.54,19.94,53.6
1543694579.0,-1,-1,1,4.355e-06,4.3915966386554624e-05,72.42,19.94,52.48
1543694878.0,-1,-1,0,0.0,0.0,71.97,19.94,52.03
1543695178.0,-1,-1,0,0.0,0.0,70.37,19.94,50.43
1543695477.0,-1,-1,2104,0.00916292,0.11032278260869566,71.52,19.94,51.58
1543695777.0,-1,-1,0,0.0,0.0,70.37,19.94,50.43
1543696077.0,-1,-1,0,0.0,0.0,70.6,19.94,50.66
1543696376.0,-1,-1,0,0.0,0.0,68.98,19.94,49.04
1543696676.0,-1,-1,0,0.0,0.0,67.33,19.94,47.39
1543696976.0,-1,-1,4635,0.020185425,0.2422251,68.04,19.94,48.1
1543697066.0,2,20900,0,0.0,0.0,68.98,19.94,49.04
1543697422.0,-1,-1,0,0.0,0.0,69.91,19.94,49.97
1543697478.0,3,23004,0,0.0,0.0,71.06,19.94,51.12
1543697837.0,-1,-1,0,0.0,0.0,70.83,19.94,50.89
1543698137.0,-1,-1,0,0.0,0.0,72.19,19.91,52.28
1543698437.0,-1,-1,0,0.0,0.0,74.65,19.83,54.82
1543698531.0,4,27745,0,0.0,0.0,73.09,19.81,53.28
1543698888.0,-1,-1,0,0.0,0.0,72.42,19.72,52.7
1543699187.0,-1,-1,0,0.0,0.0,71.52,19.64,51.88
1543699487.0,-1,-1,0,0.0,0.0,70.83,19.57,51.26
1543699787.0,-1,-1,3,1.3065e-05,0.00015678,69.91,19.49,50.42
1543700086.0,-1,-1,0,0.0,0.0,70.83,19.42,51.41
1543700386.0,-1,-1,0,0.0,0.0,69.91,19.34,50.57
1543700686.0,-1,-1,2104,0.00916292,0.10995504,68.75,19.27,49.48
1543700985.0,-1,-1,0,0.0,0.0,68.98,19.19,49.79
1543701059.0,2,27746,0,0.0,0.0,68.04,19.18,48.86
1543701415.0,-1,-1,0,0.0,0.0,70.6,19.09,51.51
1543701472.0,3,29872,0,0.0,0.0,71.29,19.07,52.22
1543701828.0,-1,-1,4741,0.020647054999999997,0.20879044382022469,72.19,18.87,53.32
1543702128.0,-1,-1,0,0.0,0.0,72.42,18.64,53.78
1543702339.0,4,33777,0,0.0,0.0,72.65,18.49,54.16
1543702696.0,-1,-1,0,0.0,0.0,71.74,18.22,53.52
1543702995.0,-1,-1,0,0.0,0.0,71.06,17.99,53.07
1543703295.0,-1,-1,0,0.0,0.0,70.6,17.77,52.83
1543703594.0,-1,-1,0,0.0,0.0,69.21,17.54,51.67
1543703894.0,-1,-1,0,0.0,0.0,69.68,17.32,52.36
1543704194.0,-1,-1,0,0.0,0.0,69.21,17.09,52.12
1543704493.0,-1,-1,0,0.0,0.0,68.28,16.87,51.41
1543704793.0,-1,-1,1,4.355e-06,5.226e-05,68.28,16.65,51.63
1543704849.0,2,33830,0,0.0,0.0,67.8,16.6,51.2
1543705170.0,3,35494,0,0.0,0.0,69.91,16.36,53.55
1543705526.0,-1,-1,2126,0.00925873,0.09362760674157303,71.52,16.36,55.16
1543705826.0,-1,-1,0,0.0,0.0,72.87,16.37,56.5
1543706126.0,-1,-1,0,0.0,0.0,73.09,16.39,56.7
1543706182.0,4,39816,0,0.0,0.0,73.09,16.39,56.7
1543706539.0,-1,-1,3905,0.017006274999999998,0.17149184873949577,70.83,16.41,54.42
1543706838.0,-1,-1,0,0.0,0.0,71.06,16.42,54.64
1543707138.0,-1,-1,0,0.0,0.0,70.6,16.44,54.16
1543707438.0,-1,-1,0,0.0,0.0,69.21,16.45,52.76
1543707738.0,-1,-1,0,0.0,0.0,69.68,16.47,53.21
1543708038.0,-1,-1,0,0.0,0.0,68.98,16.48,52.5
1543708337.0,-1,-1,0,0.0,0.0,68.75,16.5,52.25
1543708637.0,-1,-1,0,0.0,0.0,68.28,16.51,51.77
1543708879.0,2,39990,0,0.0,0.0,67.8,16.52,51.28
1543709235.0,-1,-1,0,0.0,0.0,70.6,16.52,54.08
1543709291.0,3,42113,53,0.000230815,0.014838107142857144,70.37,16.52,53.85
1543709647.0,-1,-1,0,0.0,0.0,71.97,16.52,55.45
1543709947.0,-1,-1,1664,0.00724672,0.08696064,71.97,16.52,55.45
1543710172.0,4,46081,0,0.0,0.0,73.54,16.52,57.02
1543710529.0,-1,-1,0,0.0,0.0,72.42,16.52,55.9
1543710829.0,-1,-1,0,0.0,0.0,71.06,16.52,54.54
1543711129.0,-1,-1,0,0.0,0.0,70.83,16.52,54.31
1543711428.0,-1,-1,4322,0.01882231,0.22662313043478258,70.37,16.52,53.85
1543711728.0,-1,-1,0,0.0,0.0,69.68,16.52,53.16
1543712027.0,-1,-1,0,0.0,0.0,68.75,16.52,52.23
1543712327.0,-1,-1,0,0.0,0.0,68.04,16.52,51.52
1543712626.0,-1,-1,0,0.0,0.0,68.04,16.67,51.37
1543712774.0,2,46084,0,0.0,0.0,67.57,16.76,50.81
1543713103.0,4,47796,0,0.0,0.0,70.14,16.98,53.16
1543713160.0,3,48050,0,0.0,0.0,71.06,17.01,54.05
1543713517.0,-1,-1,0,0.0,0.0,73.09,17.25,55.84
1543713817.0,-1,-1,0,0.0,0.0,72.65,17.44,55.21
1543713963.0,4,51664,174,0.00075777,0.018684739726027397,73.09,17.54,55.55
1543714319.0,-1,-1,0,0.0,0.0,71.52,17.77,53.75
1543714619.0,-1,-1,0,0.0,0.0,71.52,17.96,53.56
1543714918.0,-1,-1,2123,0.009245665,0.11131904347826087,69.21,18.16,51.05
1543715218.0,-1,-1,0,0.0,0.0,70.37,18.35,52.02
1543715518.0,-1,-1,0,0.0,0.0,68.98,18.55,50.43
1543715817.0,-1,-1,0,0.0,0.0,68.75,18.74,50.01
1543716117.0,-1,-1,3968,0.01728064,0.20736768,68.04,18.9,49.14
1543716395.0,2,51667,0,0.0,0.0,68.04,18.98,49.06
1543716751.0,-1,-1,0,0.0,0.0,71.74,19.09,52.65
1543716807.0,3,53771,0,0.0,0.0,70.14,19.1,51.04
1543717164.0,-1,-1,0,0.0,0.0,72.42,19.21,53.21
1543717464.0,-1,-1,0,0.0,0.0,73.76,19.3,54.46
1543717544.0,4,57089,0,0.0,0.0,73.76,19.32,54.44
1543717901.0,-1,-1,0,0.0,0.0,71.74,19.43,52.31
1543718200.0,-1,-1,0,0.0,0.0,69.45,19.52,49.93
1543718500.0,-1,-1,0,0.0,0.0,69.45,19.61,49.84
1543718799.0,-1,-1,3,1.3065e-05,0.00015730434782608695,69.45,19.7,49.75
1543719099.0,-1,-1,0,0.0,0.0,68.98,19.79,49.19
1543719399.0,-1,-1,1712,0.00745576,0.08946912,68.98,19.88,49.1
1543719698.0,-1,-1,0,0.0,0.0,67.8,19.98,47.82
1543719984.0,2,57092,254,0.0011061699999999999,0.01392381818181818,68.75,20.09,48.66
1543720340.0,-1,-1,0,0.0,0.0,70.14,20.24,49.9
1543720396.0,3,59216,0,0.0,0.0,70.6,20.26,50.34
1543720753.0,-1,-1,0,0.0,0.0,73.32,20.4,52.92
1543721052.0,-1,-1,3614,0.015738969999999998,0.18949930434782605,72.87,20.52,52.35
1543721233.0,4,62984,0,0.0,0.0,73.76,20.59,53.17
1543721590.0,-1,-1,0,0.0,0.0,71.06,20.74,50.32
1543721889.0,-1,-1,0,0.0,0.0,70.14,20.86,49.28
1543722188.0,-1,-1,0,0.0,0.0,69.91,20.98,48.93
1543722488.0,-1,-1,0,0.0,0.0,68.51,21.1,47.41
1543722788.0,-1,-1,0,0.0,0.0,68.51,21.22,47.29
1543723087.0,-1,-1,0,0.0,0.0,68.28,21.33,46.95
1543723388.0,-1,-1,0,0.0,0.0,68.51,21.22,47.29
1543723552.0,2,62988,3,1.3065e-05,0.00028679268292682925,68.28,21.08,47.2
1543723908.0,-1,-1,0,0.0,0.0,69.91,20.78,49.13
1543723964.0,3,65113,0,0.0,0.0,71.52,20.73,50.79
1543724320.0,-1,-1,2104,0.00916292,0.0926587415730337,72.42,20.43,51.99
1543724620.0,-1,-1,0,0.0,0.0,71.97,20.17,51.8
1543724872.0,4,69198,0,0.0,0.0,74.65,19.96,54.69
1543725228.0,-1,-1,0,0.0,0.0,72.42,19.66,52.76
1543725528.0,-1,-1,3318,0.01444989,0.17339868,70.37,19.4,50.97
1543725827.0,-1,-1,0,0.0,0.0,69.21,19.15,50.06
1543726127.0,-1,-1,0,0.0,0.0,69.21,18.89,50.32
1543726427.0,-1,-1,0,0.0,0.0,68.28,18.64,49.64
1543726726.0,-1,-1,0,0.0,0.0,69.45,18.38,51.07
1543727026.0,-1,-1,0,0.0,0.0,69.45,18.53,50.92
1543727325.0,-1,-1,0,0.0,0.0,67.57,18.82,48.75
1543727476.0,2,69199,0,0.0,0.0,67.33,18.96,48.37
1543727832.0,-1,-1,0,0.0,0.0,71.06,19.3,51.76
1543727888.0,3,71323,3,1.3065e-05,0.0008398928571428571,70.37,19.35,51.02
1543728245.0,-1,-1,0,0.0,0.0,71.52,19.69,51.83
1543728545.0,-1,-1,0,0.0,0.0,71.52,19.98,51.54
1543728845.0,-1,-1,2124,0.00925002,0.11100023999999999,73.76,20.26,53.5
1543729025.0,4,76439,0,0.0,0.0,73.32,20.43,52.89
1543729382.0,-1,-1,0,0.0,0.0,72.42,20.77,51.65
1543729681.0,-1,-1,0,0.0,0.0,70.14,21.06,49.08
1543729981.0,-1,-1,3768,0.01640964,0.19691567999999998,70.14,21.34,48.8
1543730280.0,-1,-1,0,0.0,0.0,69.45,21.63,47.82
1543730580.0,-1,-1,0,0.0,0.0,69.91,21.84,48.07
1543730879.0,-1,-1,0,0.0,0.0,68.75,22.0,46.75
1543731179.0,-1,-1,0,0.0,0.0,68.04,22.17,45.87
1543731478.0,-1,-1,0,0.0,0.0,69.45,22.33,47.12
1543731670.0,2,76444,0,0.0,0.0,69.45,22.44,47.01
1543732026.0,-1,-1,0,0.0,0.0,70.83,22.63,48.2
1543732120.0,3,78780,0,0.0,0.0,71.52,22.69,48.83
1543732477.0,-1,-1,4,1.742e-05,0.0001756638655462185,72.42,22.88,49.54
1543732777.0,-1,-1,0,0.0,0.0,73.09,23.05,50.04
1543733076.0,-1,-1,0,0.0,0.0,72.19,23.21,48.98
1543733271.0,4,83962,2125,0.009254375,0.17085,72.19,23.32,48.87
1543733628.0,-1,-1,0,0.0,0.0,71.97,23.52,48.45
1543733927.0,-1,-1,0,0.0,0.0,71.06,23.68,47.38
1543734228.0,-1,-1,0,0.0,0.0,70.37,24.16,46.21
1543734527.0,-1,-1,4085,0.017790175,0.21419608695652173,69.68,24.75,44.93
1543734827.0,-1,-1,0,0.0,0.0,70.14,25.33,44.81
1543735127.0,-1,-1,0,0.0,0.0,69.45,25.92,43.53
1543735426.0,-1,-1,0,0.0,0.0,68.04,26.5,41.54
1543735726.0,-1,-1,0,0.0,0.0,68.51,27.09,41.42
1543735839.0,2,83963,0,0.0,0.0,68.98,27.31,41.67
1543736168.0,4,85674,0,0.0,0.0,70.37,27.95,42.42
1543736225.0,3,85928,0,0.0,0.0,69.21,28.06,41.15
1543736581.0,-1,-1,0,0.0,0.0,72.87,28.75,44.12
1543736881.0,-1,-1,0,0.0,0.0,73.09,29.34,43.75
1543737181.0,-1,-1,1,4.355e-06,5.226e-05,73.54,29.92,43.62
1543737481.0,-1,-1,0,0.0,0.0,73.32,30.51,42.81
1543737781.0,-1,-1,0,0.0,0.0,73.09,30.69,42.4
1543737919.0,4,93556,2124,0.00925002,0.24130486956521738,72.87,30.64,42.23
1543738276.0,-1,-1,0,0.0,0.0,72.42,30.54,41.88
1543738576.0,-1,-1,0,0.0,0.0,71.97,30.45,41.52
1543738875.0,-1,-1,0,0.0,0.0,72.19,30.36,41.83
1543739175.0,-1,-1,0,0.0,0.0,72.42,30.27,42.15
1543739475.0,-1,-1,5116,0.02228018,0.26736216,70.83,30.18,40.65
1543739775.0,-1,-1,0,0.0,0.0,68.75,30.09,38.66
1543740075.0,-1,-1,0,0.0,0.0,68.98,30.0,38.98
1543740374.0,-1,-1,0,0.0,0.0,68.75,29.91,38.84
1543740674.0,-1,-1,0,0.0,0.0,68.51,29.82,38.69
1543740795.0,2,93561,0,0.0,0.0,67.57,29.78,37.79
1543741124.0,4,95270,0,0.0,0.0,69.68,29.68,40.0
1543741180.0,3,95524,0,0.0,0.0,70.14,29.67,40.47
1543741540.0,-1,-1,0,0.0,0.0,70.37,29.54,40.83
1543741840.0,-1,-1,0,0.0,0.0,72.65,29.44,43.21
1543742140.0,-1,-1,5,2.1775e-05,0.0002613,73.09,29.33,43.76
1543742356.0,4,100818,0,0.0,0.0,73.98,29.26,44.72
1543742713.0,-1,-1,0,0.0,0.0,72.65,29.13,43.52
1543743013.0,-1,-1,2336,0.01017328,0.12207936,70.37,29.03,41.34
1543743312.0,-1,-1,0,0.0,0.0,71.52,28.92,42.6
1543743612.0,-1,-1,0,0.0,0.0,70.6,28.82,41.78
1543743911.0,-1,-1,0,0.0,0.0,69.68,28.71,40.97
1543744211.0,-1,-1,0,0.0,0.0,69.68,28.61,41.07
1543744511.0,-1,-1,5182,0.02256761,0.27081131999999997,68.98,28.5,40.48
1543744810.0,-1,-1,0,0.0,0.0,69.21,28.39,40.82
1543745074.0,2,100822,0,0.0,0.0,68.04,28.11,39.93
1543745430.0,-1,-1,0,0.0,0.0,69.45,27.74,41.71
1543745486.0,3,102926,0,0.0,0.0,70.37,27.68,42.69
1543745843.0,-1,-1,0,0.0,0.0,71.52,27.3,44.22
1543746143.0,-1,-1,0,0.0,0.0,72.87,26.99,45.88
1543746443.0,-1,-1,0,0.0,0.0,72.65,26.67,45.98
1543746743.0,-1,-1,0,0.0,0.0,73.98,26.36,47.62
1543746902.0,4,109301,0,0.0,0.0,72.42,26.19,46.23
1543747259.0,-1,-1,1,4.355e-06,4.3915966386554624e-05,73.09,25.82,47.27
1543747559.0,-1,-1,0,0.0,0.0,71.06,25.5,45.56
1543747858.0,-1,-1,1711,0.0074514049999999995,0.08971591304347826,70.37,25.19,45.18
1543748158.0,-1,-1,0,0.0,0.0,69.68,24.87,44.81
1543748457.0,-1,-1,254,0.0011061699999999999,0.013318434782608694,68.04,24.57,43.47
1543748757.0,-1,-1,0,0.0,0.0,68.28,24.3,43.98
1543749057.0,-1,-1,0,0.0,0.0,68.04,24.03,44.01
1543749199.0,2,109305,0,0.0,0.0,67.8,23.9,43.9
1543749528.0,4,111013,0,0.0,0.0,69.68,23.6,46.08
1543749587.0,3,111279,0,0.0,0.0,70.83,23.55,47.28
1543749944.0,-1,-1,0,0.0,0.0,72.65,23.23,49.42
1543750244.0,-1,-1,7628,0.033219939999999996,0.39863927999999993,72.65,22.96,49.69
1543750544.0,-1,-1,0,0.0,0.0,72.87,22.69,50.18
1543750791.0,4,116698,0,0.0,0.0,73.76,22.47,51.29
1543751148.0,-1,-1,0,0.0,0.0,72.65,22.15,50.5
1543751447.0,-1,-1,0,0.0,0.0,71.06,21.88,49.18
1543751747.0,-1,-1,0,0.0,0.0,70.37,21.61,48.76
1543752079.0,-1,-1,0,0.0,0.0,70.37,21.29,49.08
1543752379.0,-1,-1,0,0.0,0.0,69.91,20.96,48.95
1543752678.0,-1,-1,0,0.0,0.0,70.14,20.63,49.51
1543752978.0,-1,-1,0,0.0,0.0,67.57,20.3,47.27
1543753277.0,-1,-1,0,0.0,0.0,68.04,19.98,48.06
1543753334.0,2,116811,5,2.1775e-05,0.0013752631578947368,68.51,19.91,48.6
1543753690.0,-1,-1,0,0.0,0.0,70.14,19.52,50.62
1543753746.0,3,118922,1709,0.007442695,0.47845896428571427,70.83,19.46,51.37
1543754103.0,-1,-1,0,0.0,0.0,71.97,19.07,52.9
1543754403.0,-1,-1,254,0.0011061699999999999,0.013274039999999999,72.87,18.74,54.13
1543754702.0,-1,-1,0,0.0,0.0,73.32,18.41,54.91
1543755002.0,-1,-1,0,0.0,0.0,73.54,18.08,55.46
1543755149.0,4,125236,0,0.0,0.0,73.09,17.92,55.17
1543755508.0,-1,-1,0,0.0,0.0,71.97,17.52,54.45
1543755807.0,-1,-1,5294,0.02305537,0.2775897391304348,71.97,17.44,54.53
1543756108.0,-1,-1,0,0.0,0.0,70.83,17.47,53.36
1543756407.0,-1,-1,0,0.0,0.0,69.68,17.5,52.18
1543756707.0,-1,-1,0,0.0,0.0,69.68,17.53,52.15
1543757007.0,-1,-1,0,0.0,0.0,69.21,17.56,51.65
1543757306.0,-1,-1,0,0.0,0.0,68.98,17.59,51.39
1543757606.0,-1,-1,0,0.0,0.0,69.91,17.62,52.29
1543757905.0,-1,-1,0,0.0,0.0,68.51,17.65,50.86
1543758145.0,2,125236,0,0.0,0.0,68.51,17.67,50.84
1543758501.0,-1,-1,0,0.0,0.0,71.74,17.71,54.03
1543758559.0,3,127350,4,1.742e-05,0.0010812413793103448,70.83,17.72,53.11
1543758916.0,-1,-1,0,0.0,0.0,71.74,17.75,53.99
1543759216.0,-1,-1,0,0.0,0.0,72.65,17.78,54.87
1543759516.0,-1,-1,2104,0.00916292,0.10995504,73.09,17.72,55.37
1543759665.0,4,132325,0,0.0,0.0,73.54,17.69,55.85
1543760021.0,-1,-1,0,0.0,0.0,71.06,17.62,53.44
1543760321.0,-1,-1,0,0.0,0.0,70.14,17.56,52.58
1543760620.0,-1,-1,0,0.0,0.0,69.68,17.5,52.18
1543760920.0,-1,-1,0,0.0,0.0,69.91,17.44,52.47
1543761219.0,-1,-1,6375,0.027763125,0.3342717391304348,68.51,17.38,51.13
